,Frequency,CustGender,CustAccountBalance,Monetary,CustomerAge,Recency,Cluster
2518,1,0,1302.99,1259.0,27.0,306,3
2519,1,0,37633.33,324.0,27.0,306,3
2520,1,1,8870.71,100.0,24.0,306,0
2521,1,0,12541.2,270.0,41.0,306,1
2522,1,0,45037.6,80.0,29.0,306,3
2523,1,1,1551.84,12.0,32.0,306,1
2524,1,1,41136.69,110.0,33.0,306,1
2525,1,0,34310.64,60.0,28.0,306,3
2526,1,1,160.62,70.0,22.0,306,0
2527,1,1,13205.34,59.0,24.0,306,0
2528,1,0,7319.35,225.0,26.0,306,3
2529,1,1,7113.17,104.0,26.0,306,0
2530,1,1,18240.82,110.0,33.0,306,1
2531,1,1,20427.47,347.1,32.0,306,1
2532,1,1,38116.34,200.0,31.0,306,1
2533,1,1,3557.33,650.0,30.0,306,1
2534,1,1,39957.61,499.0,28.0,306,0
2535,1,1,17589.04,180.0,30.0,306,0
2536,1,1,13633.23,440.0,34.0,306,1
2537,1,1,63011.91,230.0,42.0,306,1
2538,1,1,9287.15,180.0,25.0,306,0
2539,1,1,105.85,760.0,32.0,306,1
2540,1,1,368.53,1836.0,27.0,306,4
2541,1,1,10314.91,500.0,21.0,306,0
2542,1,1,102.61,217.0,25.0,306,0
2543,1,1,1263.73,287.0,25.0,306,0
2544,1,0,64863.65,319.0,24.0,306,3
2545,1,1,3099.57,30.0,35.0,306,1
2546,1,1,2.65,595.0,37.0,306,1
2547,1,1,3914.36,270.0,29.0,306,0
2548,1,1,6704.13,1500.0,28.0,306,4
2549,1,1,40094.15,200.0,36.0,306,1
2550,1,1,3016.79,928.63,24.0,306,0
2551,1,1,6334.19,121.66,28.0,306,0
2552,1,1,18.13,199.0,19.0,306,0
2553,1,1,4064.7,30.24,29.0,306,0
2554,1,1,848.3,1200.0,24.0,306,4
2555,1,1,7808.78,430.0,38.0,306,1
2556,1,1,6858.38,97.0,28.0,306,0
2557,1,1,49.65,478.0,40.0,306,1
2558,1,1,1551.84,20.0,32.0,306,1
2559,1,1,6288.73,210.0,23.0,306,0
2560,1,1,46.18,500.0,31.0,306,1
2561,1,0,109.75,71.0,25.0,306,3
2562,1,1,37895.39,14.0,34.0,306,1
2563,1,1,921.18,70.0,24.0,306,0
2564,1,1,4805.97,100.0,26.0,306,0
2565,1,0,58627.05,251.0,28.0,306,3
2566,1,1,967.99,660.0,27.0,306,0
2567,1,1,52457.49,74.0,27.0,306,0
2568,1,1,10106.81,234.0,36.0,306,1
2569,1,0,6445.72,515.0,41.0,306,1
2570,1,1,65476.52,296.0,25.0,306,2
2571,1,0,124802.56,508.0,36.0,306,2
2572,1,1,42547.33,1000.0,28.0,306,4
2573,1,1,2414.77,1054.0,27.0,306,4
2574,1,0,63.11,100.0,31.0,306,3
2575,1,0,8368.46,1071.0,24.0,306,3
2576,1,1,19755.38,193.11,26.0,306,0
2577,1,1,1673.4,162.5,31.0,306,1
2578,1,1,31441.72,150.0,29.0,306,0
2579,1,1,2866.85,350.0,40.0,306,1
2580,1,1,22316.98,1718.0,34.0,306,4
2581,1,1,25990.66,697.0,30.0,306,1
2582,1,1,2241.25,890.0,33.0,306,1
2583,1,1,50972.84,867.5,28.0,306,2
2584,1,0,44176.95,2149.0,22.0,306,4
2585,1,0,60368.91,904.0,28.0,306,3
2586,1,1,4672.33,550.0,30.0,306,1
2587,1,0,16816.54,255.0,31.0,306,3
2588,1,0,16374.52,475.0,24.0,306,3
2589,1,1,5870.68,220.0,30.0,306,0
2590,1,1,9395.02,200.0,29.0,306,0
2591,1,1,60.26,950.0,32.0,306,1
2592,1,0,391.49,543.05,31.0,306,3
2593,1,0,11647.94,110.0,31.0,306,3
2594,1,1,66216.76,220.0,36.0,306,2
2595,1,0,18375.22,1247.0,26.0,306,3
2596,1,0,15861.59,437.08,28.0,306,3
2597,1,1,13633.23,407.0,34.0,306,1
2598,1,1,105393.64,23.0,25.0,306,2
2599,1,1,90592.83,500.0,35.0,306,2
2600,1,1,10005.11,725.0,29.0,306,0
2601,1,0,1034.96,199.0,25.0,306,3
2602,1,1,375.55,250.0,30.0,306,0
2603,1,1,24118.68,370.0,25.0,306,0
2604,1,1,9814.39,39.0,29.0,306,0
2605,1,1,1344.86,273.0,25.0,306,0
2606,1,1,61706.57,1446.0,26.0,306,4
2607,1,1,10982.13,21.0,25.0,306,0
2608,1,1,26274.09,112.0,33.0,306,1
2609,1,1,13855.59,170.0,21.0,306,0
2610,1,0,7826.08,735.0,31.0,306,3
2611,1,0,89.57,500.0,28.0,306,3
2612,1,1,3396.01,421.0,33.0,306,1
2613,1,1,56959.66,300.0,25.0,306,0
2614,1,1,18929.36,525.0,29.0,306,0
2615,1,1,21480.5,30.0,27.0,306,0
2616,1,1,12185.23,1325.0,32.0,306,4
2617,1,0,1375.24,949.0,30.0,306,3
2618,1,1,11197.36,1012.98,30.0,306,4
2619,1,1,23273.03,480.0,29.0,306,0
2620,1,1,9340.42,147.0,30.0,306,0
2621,1,1,3888.76,46.0,25.0,306,0
2622,1,1,4735.65,255.0,27.0,306,0
2623,1,1,8514.49,30.0,23.0,306,0
2624,1,1,6.96,200.0,29.0,306,0
2625,1,0,46567.22,1422.87,35.0,306,4
2626,1,1,29949.35,189.0,28.0,306,0
2627,1,1,37949.82,470.0,37.0,306,1
2628,1,1,5570.63,300.0,22.0,306,0
2629,1,0,24629.61,1.0,28.0,306,3
2630,1,1,28755.39,189.15,37.0,306,1
2631,1,0,4538.72,227.0,30.0,306,3
2632,1,1,40422.67,716.0,28.0,306,0
2633,1,1,13702.7,1000.0,23.0,306,0
2634,1,1,1009.02,12.0,25.0,306,0
2635,1,1,126357.44,764.0,28.0,306,2
2636,1,1,52425.44,800.0,25.0,306,0
2637,1,0,129893.0,1198.0,28.0,306,2
2638,1,1,1570.42,150.0,36.0,306,1
2639,1,0,17467.18,109.0,32.0,306,3
2640,1,0,40.44,950.0,30.0,306,3
2641,1,1,10183.99,50.0,25.0,306,0
2642,1,0,8509.29,1599.0,29.0,306,4
2643,1,1,7367.92,515.0,27.0,306,0
2644,1,1,3550.98,500.0,27.0,306,0
2645,1,1,6017.53,397.0,22.0,306,0
2646,1,1,556.44,147.0,32.0,306,1
2647,1,1,15408.3,13.0,28.0,306,0
2648,1,1,12563.58,120.0,33.0,306,1
2649,1,1,41935.01,1297.79,37.0,306,4
2650,1,1,12506.66,454.1,30.0,306,1
2651,1,1,117.16,60.0,23.0,306,0
2652,1,1,10.95,100.0,23.0,306,0
2653,1,0,74296.7,655.0,39.0,306,2
2654,1,1,16300.71,55.0,25.0,306,0
2655,1,1,1625.91,164.0,19.0,306,0
2656,1,1,1105.84,684.4,28.0,306,0
2657,1,0,105974.98,391.0,36.0,306,2
2658,1,0,23952.12,200.0,40.0,306,1
2659,1,0,11122.8,400.0,26.0,306,3
2660,1,1,52.98,2300.0,26.0,306,4
2661,1,1,1542.67,1.0,31.0,306,1
2662,1,1,14203.04,419.0,37.0,306,1
2663,1,1,2332.63,500.0,33.0,306,1
2664,1,1,6.83,600.0,29.0,306,0
2665,1,1,91597.57,78.0,30.0,306,2
2666,1,1,14866.95,1819.0,26.0,306,4
2667,1,1,54118.75,200.0,40.0,306,1
2668,1,1,555.79,1500.0,27.0,306,4
2669,1,0,5742.34,1224.0,27.0,306,3
2670,1,1,106638.96,1846.75,32.0,306,2
2671,1,0,20817.8,475.0,30.0,306,3
2672,1,1,1406.71,100.0,25.0,306,0
2673,1,1,8.22,400.0,25.0,306,0
2674,1,1,49169.9,524.0,31.0,306,1
2675,1,1,10141.85,500.0,28.0,306,0
2676,1,0,33104.73,111.0,24.0,306,3
2677,1,0,8070.73,150.0,28.0,306,3
2678,1,1,13384.54,555.0,28.0,306,0
2679,1,1,17600.39,36.0,23.0,306,0
2680,1,1,26721.59,310.0,23.0,306,0
2681,1,0,0.5,153.0,25.0,306,3
2682,1,1,1900.86,817.0,29.0,306,0
2683,1,1,26483.08,48.0,24.0,306,0
2684,1,0,16011.61,60.0,22.0,306,3
2685,1,1,114785.31,340.0,31.0,306,2
2686,1,1,16647.78,241.0,32.0,306,1
2687,1,1,6497.24,400.0,35.0,306,1
2688,1,1,59045.23,1490.0,30.0,306,4
2689,1,1,48.7,1200.0,24.0,306,4
2690,1,0,60419.15,574.0,22.0,306,3
2691,1,1,202.43,80.0,27.0,306,0
2692,1,1,41.75,30.0,21.0,306,0
2693,1,1,11766.57,1564.0,26.0,306,4
2694,1,1,39219.71,500.0,37.0,306,1
2695,1,0,11808.64,1178.0,40.0,306,4
2696,1,1,23073.06,100.0,35.0,306,1
2697,1,0,720.41,246.3,32.0,306,3
2698,1,0,211.76,256.3,21.0,306,3
2699,1,1,11085.18,50.0,33.0,306,1
2700,1,1,29789.02,1254.0,30.0,306,4
2701,1,1,21.34,50.0,27.0,306,0
2702,1,1,2583.05,1198.0,38.0,306,1
2703,1,0,116373.74,77.0,26.0,306,2
2704,1,1,81033.21,139.58,28.0,306,2
2705,1,1,718.07,302.0,25.0,306,0
2706,1,1,961.57,1000.0,42.0,306,1
2707,1,1,19127.72,100.0,25.0,306,0
2708,1,1,530.15,1427.7,32.0,306,4
2709,1,0,8713.73,150.0,23.0,306,3
2710,1,1,9733.87,110.0,32.0,306,1
2711,1,1,4043.52,80.0,36.0,306,1
2712,1,1,1486.95,20.0,23.0,306,0
2713,1,1,44639.88,1160.0,33.0,306,4
2714,1,0,2312.6,50.0,22.0,306,3
2715,1,1,18110.91,51.78,22.0,306,0
2716,1,1,68.68,135.0,28.0,306,0
2717,1,1,31224.09,259.0,23.0,306,0
2718,1,0,13544.02,250.0,27.0,306,3
2719,1,0,25898.05,145.0,27.0,306,3
2720,1,1,1490.98,20.0,28.0,306,0
2721,1,1,2080.3,700.0,24.0,306,0
2722,1,1,894.38,295.82,24.0,306,0
2723,1,1,11861.66,500.0,28.0,306,0
2724,1,0,26.75,1290.0,41.0,306,4
2725,1,1,59691.05,1719.04,31.0,306,4
2726,1,1,8317.81,200.0,26.0,306,0
2727,1,0,10586.03,17.0,33.0,306,3
2728,1,0,5174.48,1405.0,30.0,306,4
2729,1,0,13009.12,200.0,23.0,306,3
2730,1,1,61116.48,500.0,30.0,306,2
2731,1,1,6564.65,2097.74,34.0,306,4
2732,1,1,15475.42,300.0,30.0,306,1
2733,1,1,29230.68,50.0,38.0,306,1
2734,1,1,22808.24,20.0,21.0,306,0
2735,1,1,9814.39,80.0,29.0,306,0
2736,1,1,11414.98,50.0,33.0,306,1
2737,1,1,4980.1,2.36,22.0,306,0
2738,1,1,3952.34,30.0,22.0,306,0
2739,1,1,9959.39,946.0,35.0,306,1
2740,1,1,106815.11,685.0,24.0,306,2
2741,1,0,10488.48,117.0,28.0,306,3
2742,1,1,10809.08,874.0,28.0,306,0
2743,1,1,16198.46,600.0,40.0,306,1
2744,1,0,44324.13,1230.0,41.0,306,4
2745,1,0,10488.48,141.0,28.0,306,3
2746,1,1,565.73,100.0,23.0,306,0
2747,1,1,7.17,570.0,23.0,306,0
2748,1,1,27765.11,170.0,26.0,306,0
2749,1,1,32021.55,330.0,26.0,306,0
2750,1,1,38418.1,100.86,37.0,306,1
2751,1,1,424.36,200.0,34.0,306,1
2752,1,1,17792.14,400.0,29.0,306,0
2753,1,0,24634.75,2118.0,23.0,306,4
2754,1,0,10977.92,60.0,25.0,306,3
2755,1,1,31847.94,368.0,27.0,306,0
2756,1,0,7.53,50.0,23.0,306,3
2757,1,1,10352.02,119.0,30.0,306,0
2758,1,1,79664.99,1000.0,30.0,306,2
2759,1,1,19692.0,1182.0,40.0,306,1
2760,1,0,23457.58,1450.0,24.0,306,4
2761,1,1,1280.63,640.0,28.0,306,0
2762,1,0,11009.51,41.89,26.0,306,3
2763,1,1,5660.49,1255.0,30.0,306,4
2764,1,0,49.39,100.0,35.0,306,3
2765,1,1,33107.41,50.0,23.0,306,0
2766,1,1,25.72,147.0,27.0,306,0
2767,1,1,54.84,826.0,29.0,306,0
2768,1,1,3724.09,344.0,20.0,306,0
2769,1,1,23514.02,359.0,31.0,306,1
2770,1,1,16004.66,581.06,23.0,306,0
2771,1,0,41671.92,1233.0,32.0,306,4
2772,1,1,6157.94,422.0,32.0,306,1
2773,1,1,32735.54,850.0,28.0,306,0
2774,1,1,16992.96,30.0,21.0,306,0
2775,1,1,78874.65,25.0,34.0,306,2
2776,1,1,521.41,594.0,31.0,306,1
2777,1,1,115704.63,1750.0,29.0,306,2
2778,1,0,7659.55,1500.0,31.0,306,4
2779,1,0,29693.88,515.0,30.0,306,3
2780,1,1,13.14,20.0,27.0,306,0
2781,1,1,8539.44,1511.0,28.0,306,4
2782,1,1,4439.93,33.0,22.0,306,0
2783,1,1,2771.07,70.0,22.0,306,0
2784,1,1,9517.94,115.0,28.0,306,0
2785,1,0,56287.81,415.0,41.0,306,2
2786,1,1,33864.9,300.0,41.0,306,1
2787,1,1,26154.75,101.0,30.0,306,0
2788,1,1,3162.86,100.0,31.0,306,1
2789,1,1,7861.71,591.0,25.0,306,0
2790,1,1,9265.21,120.0,39.0,306,1
2791,1,1,287.34,140.0,32.0,306,1
2792,1,0,7726.65,200.0,32.0,306,3
2793,1,0,73.82,662.0,29.0,306,3
2794,1,1,6882.54,303.0,40.0,306,1
2795,1,1,2294.77,1691.8,42.0,306,4
2796,1,1,27565.47,2295.0,27.0,306,4
2797,1,1,91909.93,559.0,32.0,306,2
2798,1,1,693.05,364.0,26.0,306,0
2799,1,0,35.55,1754.0,22.0,306,4
2800,1,1,65916.13,400.0,33.0,306,2
2801,1,0,28044.98,439.0,34.0,306,3
2802,1,1,2728.6,30.0,26.0,306,0
2803,1,1,45322.64,60.0,30.0,306,1
2804,1,1,34121.64,40.0,27.0,306,0
2805,1,1,92995.47,177.28,26.0,306,2
2806,1,1,24182.48,500.0,29.0,306,0
2807,1,1,9.21,359.0,24.0,306,0
2808,1,1,2938.84,160.0,32.0,306,1
2809,1,0,25985.25,132.01,26.0,306,3
2810,1,1,69395.76,1509.0,32.0,306,4
2811,1,0,39135.43,1302.0,28.0,306,4
2812,1,0,23838.65,1500.0,30.0,306,4
2813,1,1,38354.05,1000.0,31.0,306,4
2814,1,0,20486.59,189.0,26.0,306,3
2815,1,0,835.28,500.0,31.0,306,3
2816,1,0,80612.04,400.0,38.0,306,2
2817,1,0,11227.48,1.0,28.0,306,3
2818,1,1,3464.84,170.0,30.0,306,0
2819,1,0,55417.25,270.0,25.0,306,3
2820,1,1,89769.02,2000.0,27.0,306,4
2821,1,0,38080.91,20.0,28.0,306,3
2822,1,0,26021.78,200.0,38.0,306,3
2823,1,0,24745.22,938.0,31.0,306,3
2824,1,1,1380.88,380.0,28.0,306,0
2825,1,1,63143.75,249.0,32.0,306,2
2826,1,1,2280.18,225.0,35.0,306,1
2827,1,1,368.54,1000.0,35.0,306,1
2828,1,1,81950.18,286.0,32.0,306,2
2829,1,0,45583.16,707.0,36.0,306,3
2830,1,1,159.23,10.0,22.0,306,0
2831,1,1,31781.45,900.0,39.0,306,1
2832,1,1,7627.62,200.0,31.0,306,1
2833,1,1,17600.39,38.0,23.0,306,0
2834,1,1,160.63,185.0,32.0,306,1
2835,1,0,915.57,500.0,29.0,306,3
2836,1,1,19348.38,260.0,26.0,306,0
2837,1,1,6065.12,600.0,37.0,306,1
2838,1,1,53915.47,120.0,27.0,306,0
2839,1,1,112.95,179.0,26.0,306,0
2840,1,1,86258.52,1313.0,25.0,306,2
2841,1,0,7209.83,179.0,23.0,306,3
2842,1,0,27101.16,515.0,36.0,306,3
2843,1,1,20.82,312.0,29.0,306,0
2844,1,1,1337.86,224.0,24.0,306,0
2845,1,0,72475.4,100.0,33.0,306,2
2846,1,0,56084.55,379.0,31.0,306,3
2847,1,1,1499.33,210.0,28.0,306,0
2848,1,0,36585.6,1259.0,34.0,306,4
2849,1,1,9733.87,110.0,32.0,306,1
2850,1,1,100306.88,905.0,31.0,306,2
2851,1,1,17502.66,50.0,32.0,306,1
2852,1,1,1982.24,1.0,25.0,306,0
2853,1,1,35130.52,147.0,29.0,306,0
2854,1,1,13729.52,1.0,28.0,306,0
2855,1,0,79177.2,248.0,41.0,306,2
2856,1,1,7073.67,20.0,27.0,306,0
2857,1,0,11498.42,1855.0,33.0,306,4
2858,1,0,11353.77,955.0,24.0,306,3
2859,1,0,3059.97,30.0,26.0,306,3
2860,1,1,8205.71,948.0,33.0,306,1
2861,1,1,8766.04,600.0,36.0,306,1
2862,1,1,5037.09,121.0,29.0,306,0
2863,1,0,119352.92,795.0,32.0,306,2
2864,1,0,1548.53,350.0,32.0,306,3
2865,1,1,14210.74,100.87,31.0,306,1
2866,1,0,44215.24,380.0,38.0,306,3
2867,1,1,15357.23,195.0,28.0,306,0
2868,1,1,13000.54,312.0,29.0,306,0
2869,1,0,47238.07,159.0,31.0,306,3
2870,1,0,17799.89,1090.0,27.0,306,3
2871,1,1,581.72,1140.0,23.0,306,0
2872,1,1,106815.11,425.0,24.0,306,2
2873,1,1,2590.52,611.0,32.0,306,1
2874,1,0,12761.59,861.0,26.0,306,3
2875,1,1,2819.56,112.0,26.0,306,0
2876,1,1,2098.77,10.0,21.0,306,0
2877,1,0,45.49,1616.0,26.0,306,4
2878,1,0,7919.57,98.0,23.0,306,3
2879,1,1,11212.41,155.0,26.0,306,0
2880,1,1,3791.27,350.0,27.0,306,0
2881,1,0,24229.64,156.0,22.0,306,3
2882,1,0,662.79,283.0,24.0,306,3
2883,1,1,29414.79,400.0,35.0,306,1
2884,1,1,12405.58,268.0,28.0,306,0
2885,1,1,1613.14,92.0,29.0,306,0
2886,1,1,15867.58,900.0,21.0,306,0
2887,1,1,108.44,78.0,25.0,306,0
2888,1,1,12455.12,943.0,29.0,306,4
2889,1,1,4427.98,50.0,22.0,306,0
2890,1,1,1473.09,1063.0,21.0,306,0
2891,1,1,58.06,200.0,31.0,306,1
2892,1,0,27906.86,450.0,28.0,306,3
2893,1,1,20.24,1200.0,31.0,306,4
2894,1,1,21548.58,660.0,36.0,306,1
2895,1,1,183.49,43.0,25.0,306,0
2896,1,1,1997.94,50.0,27.0,306,0
2897,1,1,23804.18,260.0,27.0,306,0
2898,1,1,24858.82,400.0,31.0,306,1
2899,1,1,3753.21,53.0,26.0,306,0
2900,1,0,5941.87,150.0,23.0,306,3
2901,1,1,6060.64,200.0,26.0,306,0
2902,1,0,134013.57,691.0,30.0,306,2
2903,1,1,22.8,80.0,26.0,306,0
2904,1,1,39137.53,499.0,26.0,306,0
2905,1,0,23591.96,300.41,31.0,306,3
2906,1,0,40406.32,660.0,27.0,306,3
2907,1,0,20185.85,999.0,27.0,306,3
2908,1,1,26780.1,120.0,24.0,306,0
2909,1,0,5160.2,2062.81,33.0,306,4
2910,1,0,6490.01,1.0,26.0,306,3
2911,1,1,7304.4,413.55,27.0,306,0
2912,1,1,14837.51,100.0,26.0,306,0
2913,1,0,52484.04,1990.0,33.0,306,4
2914,1,1,4529.83,37.0,24.0,306,0
2915,1,1,7610.83,1000.0,22.0,306,0
2916,1,1,4965.59,360.0,26.0,306,0
2917,1,0,134712.42,500.0,23.0,306,2
2918,1,1,3057.04,500.0,34.0,306,1
2919,1,1,70669.27,111.0,30.0,306,2
2920,1,0,55572.9,44.0,21.0,306,3
2921,1,0,7998.42,740.0,24.0,306,3
2922,1,0,29473.99,1400.0,33.0,306,4
2923,1,1,133372.54,1400.0,36.0,306,2
2924,1,1,38351.45,1000.0,34.0,306,1
2925,1,1,638.51,1070.0,21.0,306,0
2926,1,1,119.0,209.0,30.0,306,0
2927,1,1,829.99,480.0,25.0,306,0
2928,1,1,85507.47,1000.0,30.0,306,2
2929,1,0,69090.31,174.71,34.0,306,2
2930,1,1,3796.8,1647.0,25.0,306,4
2931,1,0,27522.34,600.0,29.0,306,3
2932,1,1,5000.03,1800.0,29.0,306,4
2933,1,1,16374.18,1000.0,33.0,306,1
2934,1,0,28385.16,500.0,27.0,306,3
2935,1,1,1429.04,835.0,31.0,306,1
2936,1,1,92009.21,101.15,24.0,306,2
2937,1,1,6195.13,700.0,25.0,306,0
2938,1,1,1337.86,500.0,24.0,306,0
2939,1,1,101208.81,50.0,23.0,306,2
2940,1,0,28000.37,30.0,24.0,306,3
2941,1,1,415.54,177.0,24.0,306,0
2942,1,1,73008.28,100.0,24.0,306,2
2943,1,1,7458.49,231.67,31.0,306,1
2944,1,1,62547.0,1000.0,29.0,306,2
2945,1,1,4609.49,100.0,24.0,306,0
2946,1,1,37.62,200.0,27.0,306,0
2947,1,1,12758.8,240.0,23.0,306,0
2948,1,1,9530.97,48.0,33.0,306,1
2949,1,1,3639.43,1254.0,37.0,306,4
2950,1,1,53791.18,1219.0,32.0,306,4
2951,1,0,5685.86,243.0,27.0,306,3
2952,1,1,13793.72,339.0,24.0,306,0
2953,1,1,1424.28,100.0,34.0,306,1
2954,1,1,1950.09,1000.0,30.0,306,4
2955,1,1,5110.16,1000.0,25.0,306,0
2956,1,0,6488.9,138.0,31.0,306,3
2957,1,1,13342.65,600.0,24.0,306,0
2958,1,0,31467.81,1000.0,27.0,306,3
2959,1,1,5025.66,154.0,35.0,306,1
2960,1,1,16295.48,1627.0,40.0,306,4
2961,1,1,34239.01,818.0,38.0,306,1
2962,1,1,83.93,110.0,27.0,306,0
2963,1,1,19567.11,1030.0,27.0,306,4
2964,1,0,19847.02,183.0,31.0,306,3
2965,1,1,27418.28,200.0,32.0,306,1
2966,1,1,4183.94,85.0,24.0,306,0
2967,1,1,4063.84,27.0,27.0,306,0
2968,1,1,7470.79,30.0,21.0,306,0
2969,1,0,71752.72,624.57,29.0,306,2
2970,1,0,2553.97,10.0,27.0,306,3
2971,1,0,5921.52,50.0,26.0,306,3
2972,1,1,4357.72,20.0,21.0,306,0
2973,1,1,3796.8,222.0,25.0,306,0
2974,1,1,53.69,900.0,25.0,306,0
2975,1,1,65241.09,800.0,29.0,306,2
2976,1,1,16478.55,1.0,27.0,306,0
2977,1,0,1116.5,455.0,22.0,306,3
2978,1,0,37514.41,100.0,20.0,306,3
2979,1,1,23115.8,462.0,23.0,306,0
2980,1,0,661.38,95.0,24.0,306,3
2981,1,1,3241.73,166.03,28.0,306,0
2982,1,0,28401.9,1087.0,26.0,306,3
2983,1,1,6.28,400.0,29.0,306,0
2984,1,0,65759.37,276.0,29.0,306,3
2985,1,1,68348.16,750.0,33.0,306,2
2986,1,0,53030.3,1174.0,27.0,306,3
2987,1,1,4609.49,425.0,24.0,306,0
2988,1,1,7626.89,88.0,25.0,306,0
2989,1,1,10430.93,95.15,32.0,306,1
2990,1,1,3296.57,100.0,21.0,306,0
2991,1,1,18850.44,2121.0,26.0,306,4
2992,1,1,76.42,30.0,22.0,306,0
2993,1,0,18483.23,487.0,30.0,306,3
2994,1,1,22.71,306.0,26.0,306,0
2995,1,1,81.49,468.0,24.0,306,0
2996,1,0,7866.19,106.0,28.0,306,3
2997,1,1,12468.99,225.0,24.0,306,0
2998,1,1,18193.71,660.0,28.0,306,0
2999,1,1,25.37,1139.0,42.0,306,1
3000,1,1,661.21,131.13,23.0,306,0
3001,1,1,89570.18,2000.0,26.0,306,4
3002,1,0,4664.8,198.0,31.0,306,3
3003,1,1,68618.84,24.0,20.0,306,0
3004,1,1,64914.66,147.0,25.0,306,2
3005,1,1,8337.45,820.0,30.0,306,1
3006,1,1,16475.87,100.0,32.0,306,1
3007,1,1,49240.63,274.0,27.0,306,0
3008,1,1,20407.06,230.0,35.0,306,1
3009,1,1,121034.97,446.0,39.0,306,2
3010,1,1,112.53,170.0,37.0,306,1
3011,1,1,20035.14,200.0,23.0,306,0
3012,1,1,2376.54,200.0,39.0,306,1
3013,1,1,292.63,1180.0,38.0,306,1
3014,1,0,48054.51,399.0,22.0,306,3
3015,1,1,44696.83,1145.0,34.0,306,4
3016,1,1,8536.43,100.0,22.0,306,0
3017,1,0,378.97,250.0,31.0,306,3
3018,1,1,2038.62,299.0,33.0,306,1
3019,1,1,16230.49,1000.0,27.0,306,4
3020,1,1,16274.36,22.0,29.0,306,0
3021,1,1,22699.97,100.0,34.0,306,1
3022,1,1,10.03,90.0,26.0,306,0
3023,1,0,9016.56,909.0,27.0,306,3
3024,1,1,1940.41,54.0,23.0,306,0
3025,1,0,14657.49,500.0,29.0,306,3
3026,1,1,40.51,50.0,22.0,306,0
3027,1,1,75.81,350.0,20.0,306,0
3028,1,1,30528.86,299.0,28.0,306,0
3029,1,1,75179.48,571.37,24.0,306,2
3030,1,1,26176.31,803.85,35.0,306,1
3031,1,0,11652.0,1150.0,22.0,306,3
3032,1,1,51484.27,360.0,29.0,306,2
3033,1,1,3237.54,415.0,31.0,306,1
3034,1,1,2329.86,295.0,29.0,306,0
3035,1,1,2601.48,750.0,34.0,306,1
3036,1,1,38364.87,178.0,39.0,306,1
3037,1,1,903.61,200.0,25.0,306,0
3038,1,1,3376.31,750.0,23.0,306,0
3039,1,1,16993.7,300.0,24.0,306,0
3040,1,1,5660.7,1075.0,33.0,306,1
3041,1,1,242.35,895.0,31.0,306,1
3042,1,1,22324.71,1834.75,34.0,306,4
3043,1,1,59385.18,400.0,28.0,306,2
3044,1,1,1545.94,100.0,20.0,306,0
3045,1,1,93138.88,706.0,23.0,306,2
3046,1,1,11067.86,497.0,28.0,306,0
3047,1,1,34383.31,148.0,23.0,306,0
3048,1,1,34541.1,289.0,31.0,306,1
3049,1,1,4276.47,583.5,25.0,306,0
3050,1,0,3170.47,300.0,30.0,306,3
3051,1,0,105849.04,1294.0,38.0,306,2
3052,1,1,457.6,78.0,26.0,306,0
3053,1,1,430.55,142.0,30.0,306,0
3054,1,1,14210.74,100.87,31.0,306,1
3055,1,0,3706.36,348.0,26.0,306,3
3056,1,1,187.51,614.0,34.0,306,1
3057,1,1,66979.87,0.0,28.0,306,2
3058,1,1,8536.43,49.25,22.0,306,0
3059,1,0,27549.77,163.0,23.0,306,3
3060,1,1,22386.48,973.0,25.0,306,0
3061,1,1,9791.79,190.0,36.0,306,1
3062,1,1,5293.52,30.0,24.0,306,0
3063,1,1,1011.9,250.0,27.0,306,0
3064,1,1,10007.81,383.0,22.0,306,0
3065,1,1,22929.02,740.0,35.0,306,1
3066,1,1,4.69,560.0,26.0,306,0
3067,1,1,37278.85,807.0,21.0,306,0
3068,1,1,128.42,335.0,39.0,306,1
3069,1,1,1766.92,1153.0,25.0,306,4
3070,1,1,1.62,100.0,27.0,306,0
3071,1,1,106964.06,1000.0,39.0,306,2
3072,1,0,10473.5,200.0,40.0,306,1
3073,1,0,6414.02,20.0,22.0,306,3
3074,1,1,939.64,402.61,28.0,306,0
3075,1,1,131409.25,909.0,33.0,306,2
3076,1,1,11.27,60.0,21.0,306,0
3077,1,0,12179.06,997.5,32.0,306,3
3078,1,1,14210.74,100.87,31.0,306,1
3079,1,0,89512.57,554.0,30.0,306,2
3080,1,1,9517.78,100.0,25.0,306,0
3081,1,1,102750.67,1000.0,24.0,306,2
3082,1,1,17453.81,210.0,31.0,306,1
3083,1,0,20185.85,300.0,27.0,306,3
3084,1,1,18711.86,450.0,33.0,306,1
3085,1,0,5886.35,50.0,26.0,306,3
3086,1,0,35060.39,204.0,22.0,306,3
3087,1,0,18284.53,332.0,32.0,306,3
3088,1,1,39210.02,1904.0,34.0,306,4
3089,1,0,9269.71,1000.0,22.0,306,3
3090,1,0,1743.35,311.0,26.0,306,3
3091,1,0,7862.24,686.97,24.0,306,3
3092,1,1,28369.26,1350.0,40.0,306,4
3093,1,1,45234.54,1004.0,32.0,306,4
3094,1,1,7424.42,386.0,29.0,306,0
3095,1,0,4931.12,300.0,26.0,306,3
3096,1,1,13533.16,1599.0,25.0,306,4
3097,1,1,2445.41,47.0,34.0,306,1
3098,1,1,131825.54,99.0,30.0,306,2
